"Year","Period.Desc.","Trade.Flow","Reporter","Commodity.Code","Netweight..kg.","Trade.Value..US.."
2019,"September 2019","Imports","Romania",703,44000,10054
2019,"October 2019","Imports","Romania",703,66100,15286
2019,"April 2019","Imports","Romania",703,1115910,355966
2019,"June 2019","Imports","Romania",703,20350,3410
2019,"March 2019","Imports","Romania",703,276849,81890
2019,"May 2019","Imports","Romania",703,213580,86703
2019,"December 2019","Imports","Romania",703,324000,56196
2019,"January 2019","Imports","Romania",703,1943640,461508
2019,"June 2019","Exports","Turkey",703,746000,453762
2019,"March 2019","Exports","Canada",703,78541,66415
2019,"April 2019","Imports","Turkey",703,20200,2016
2019,"May 2019","Imports","Mongolia",703,10100,1775
2019,"May 2019","Exports","Turkey",703,5637870,1697058
2019,"May 2019","Imports","Rep. of Moldova",703,21200,9242
2019,"January 2019","Imports","Rep. of Moldova",703,2080926,661733
2019,"March 2019","Imports","Turkey",703,438952,78458
2019,"October 2019","Imports","Mongolia",703,210100,27266
2019,"December 2019","Exports","Turkey",703,6596,10163
2019,"February 2019","Imports","Rep. of Moldova",703,3043720,938920
2019,"November 2019","Exports","Morocco",703,24000,4145
2019,"April 2019","Imports","Rep. of Moldova",703,1701475,692415
2019,"March 2019","Imports","Rep. of Moldova",703,1083790,673235
2019,"November 2019","Imports","Rep. of Moldova",703,20007,11070
2019,"April 2019","Imports","Mongolia",703,14800,2382
2019,"February 2019","Exports","Canada",703,52000,44483
2019,"January 2019","Imports","Mongolia",703,25150,4115
2019,"February 2019","Imports","Mongolia",703,22000,3110
2019,"July 2019","Exports","Turkey",703,250000,77500
2019,"November 2019","Imports","Mongolia",703,137850,15601
2019,"April 2019","Imports","Czech Rep.",703,41000,19104
2019,"May 2019","Imports","Armenia",703,162500,41247
2019,"February 2019","Imports","TFYR of Macedonia",703,85000,16827
2019,"March 2019","Exports","Ukraine",703,69,94
2019,"June 2019","Exports","Egypt",703,3003750,1363628
2019,"August 2019","Exports","Egypt",703,149400,57964
2019,"July 2019","Exports","Ukraine",703,35,30
2019,"February 2019","Exports","Ukraine",703,32,25
2019,"January 2019","Imports","TFYR of Macedonia",703,63400,10839
2019,"March 2019","Imports","Armenia",703,984741,191824
2019,"April 2019","Exports","Armenia",703,5273,4092
2019,"September 2019","Exports","Egypt",703,99000,85407
2019,"October 2019","Exports","Egypt",703,36001,28328
2019,"March 2019","Exports","Egypt",703,14207620,6850223
2019,"August 2019","Exports","Armenia",703,37737,61159
2019,"September 2019","Imports","Armenia",703,134280,19282
2019,"December 2019","Exports","Egypt",703,50000,55558
2019,"July 2019","Exports","Egypt",703,104875,55669
2019,"April 2019","Exports","Egypt",703,24162340,9058208
2019,"October 2019","Exports","Ukraine",703,33,36
2019,"May 2019","Exports","Egypt",703,29109579,11277209
2019,"March 2019","Imports","Azerbaijan",703,121480,46603
2019,"August 2019","Exports","Belarus",703,6000,4800
2019,"October 2019","Imports","Belarus",703,594463,78100
2019,"May 2019","Imports","Belarus",703,667665,83800
2019,"December 2019","Imports","Belarus",703,102021,58500
2019,"May 2019","Exports","Belarus",703,9000,5400
2019,"February 2019","Imports","Slovakia",703,63150,20868
2019,"September 2019","Imports","Belarus",703,647690,124800
2019,"November 2019","Imports","Belarus",703,178787,49200
2019,"April 2019","Exports","Azerbaijan",703,15306,14500
2019,"April 2019","Imports","Belarus",703,734053,207100
2019,"August 2019","Imports","Belarus",703,516195,113500
2019,"September 2019","Exports","Belarus",703,177165,38800
2019,"June 2019","Exports","Azerbaijan",703,964199,577141
2019,"March 2019","Exports","Azerbaijan",703,53562,50150
2019,"January 2019","Imports","Bulgaria",703,103494,21595
2019,"January 2019","Exports","Azerbaijan",703,72605,67661
2019,"September 2019","Exports","Azerbaijan",703,105725,143915
2019,"December 2019","Exports","Azerbaijan",703,83357,78560
2019,"December 2019","Imports","Azerbaijan",703,40000,16000
2019,"January 2019","Imports","Latvia",703,40000,11631
2019,"February 2019","Exports","Kyrgyzstan",703,321700,68856
2019,"March 2019","Imports","Latvia",703,20100,8219
2019,"September 2019","Imports","EU-28",703,235500,48714
2019,"July 2019","Exports","Kyrgyzstan",703,793234,233124
2019,"December 2019","Imports","EU-28",703,324000,56432
2019,"July 2019","Exports","Lithuania",703,8100,3308
2019,"December 2019","Exports","Lithuania",703,4100,2467
2019,"January 2019","Exports","Kenya",703,4186,22746
2019,"August 2019","Exports","EU-28",703,2128696,1882299
2019,"February 2019","Exports","Lithuania",703,9130,8698
2019,"November 2019","Exports","Lithuania",703,4804,3138
2019,"August 2019","Exports","Lithuania",703,49325,32002
2019,"December 2019","Imports","Kyrgyzstan",703,48000,15456
2019,"April 2019","Exports","Rep. of Korea",703,180,326
2019,"April 2019","Imports","EU-28",703,1537936,429795
2019,"March 2019","Imports","Kyrgyzstan",703,40500,18223
2019,"June 2019","Exports","Kyrgyzstan",703,653200,199031
2019,"June 2019","Imports","Kyrgyzstan",703,25200,2772
2019,"June 2019","Exports","Lithuania",703,2400,3411
2019,"January 2019","Exports","Rep. of Korea",703,20462,45607
2019,"October 2019","Imports","Armenia",703,93783,13246
2019,"February 2019","Exports","Egypt",703,1057025,584272
2019,"April 2019","Imports","Armenia",703,827224,172558
2019,"December 2019","Imports","Armenia",703,411960,61009
2019,"November 2019","Exports","Armenia",703,576,496
2019,"November 2019","Exports","Egypt",703,25000,26460
2019,"August 2019","Imports","Armenia",703,41040,7223
2019,"February 2019","Imports","Armenia",703,520550,71029
2019,"November 2019","Imports","Armenia",703,243880,29392
2019,"February 2019","Imports","Croatia",703,21200,12280
2019,"February 2019","Imports","Lithuania",703,100000,34176
2019,"May 2019","Exports","Kyrgyzstan",703,699200,134448
2019,"May 2019","Imports","Kyrgyzstan",703,44000,4840
2019,"October 2019","Exports","Lithuania",703,2000,1489
2019,"June 2019","Exports","EU-28",703,3260,9178
2019,"September 2019","Exports","EU-28",703,235065,216020
2019,"May 2019","Exports","EU-28",703,68796,62701
2019,"December 2019","Exports","EU-28",703,249250,289900
2019,"August 2019","Exports","Kyrgyzstan",703,184997,45125
2019,"April 2019","Exports","Kyrgyzstan",703,457049,58329
2019,"January 2019","Imports","Lithuania",703,180000,58286
2019,"March 2019","Imports","EU-28",703,601596,176661
2019,"January 2019","Imports","EU-28",703,2995389,709875
2019,"July 2019","Exports","EU-28",703,8480,5688
2019,"June 2019","Imports","EU-28",703,232650,25193
2019,"October 2019","Exports","EU-28",703,31961,37486
2019,"February 2019","Exports","EU-28",703,2416570,3305173
2019,"February 2019","Imports","EU-28",703,8098347,1833423
2019,"May 2019","Exports","Lithuania",703,2950,3418
2019,"February 2019","Imports","Turkey",703,480497,92086
2019,"January 2019","Imports","Montenegro",703,20000,4339
2019,"December 2019","Imports","Mongolia",703,147939,18112
2019,"October 2019","Imports","Rep. of Moldova",703,21000,20422
2019,"July 2019","Imports","Mongolia",703,525,91
2019,"March 2019","Exports","Turkey",703,1560,1228
2019,"August 2019","Imports","Mongolia",703,2900,885
2019,"March 2019","Imports","Mongolia",703,31000,4147
2019,"June 2019","Imports","Mongolia",703,5000,956
2019,"November 2019","Exports","Turkey",703,4430,5750
2019,"September 2019","Imports","Mongolia",703,143750,19185
2019,"April 2019","Exports","Kazakhstan",703,3115566,789632
2019,"February 2019","Imports","Kazakhstan",703,1360,1498
2019,"February 2019","Exports","Kazakhstan",703,2283460,408440
2019,"October 2019","Exports","Japan",703,70560,39908
2019,"August 2019","Imports","Kazakhstan",703,2997,688
2019,"December 2019","Exports","Kazakhstan",703,5349960,921044
2019,"November 2019","Imports","Kazakhstan",703,2042,1330
2019,"September 2019","Exports","Kazakhstan",703,6864070,816191
2019,"June 2019","Imports","Kazakhstan",703,1055,361
2019,"January 2019","Imports","Kazakhstan",703,1426,1327
2019,"October 2019","Exports","Kazakhstan",703,2680905,418801
2019,"January 2019","Exports","Kazakhstan",703,5891600,1061555
2019,"March 2019","Imports","Kazakhstan",703,17354,36861
2019,"November 2019","Exports","Kazakhstan",703,2227000,347505
2019,"December 2019","Exports","Japan",703,26000,6843
2019,"April 2019","Imports","Kazakhstan",703,22044,5471
2019,"August 2019","Exports","Kazakhstan",703,1484012,254659
2019,"June 2019","Exports","Kazakhstan",703,242320,112863
2019,"September 2019","Imports","Kazakhstan",703,560237,105729
2019,"October 2019","Imports","Kazakhstan",703,1187,1058
2019,"July 2019","Exports","Kazakhstan",703,2375670,430237
2019,"March 2019","Exports","Kazakhstan",703,5386688,1257293
2019,"May 2019","Exports","Kazakhstan",703,6860465,1227327
2019,"November 2019","Exports","Japan",703,47040,26435
2019,"May 2019","Imports","Kazakhstan",703,2421,1609
2019,"July 2019","Imports","Kazakhstan",703,4970,2159
2019,"December 2019","Imports","Kazakhstan",703,1847,621
2020,"January 2020","Imports","Romania",703,259500,44236
2020,"March 2020","Imports","Romania",703,254610,59000
2020,"February 2020","Imports","Romania",703,559500,88902
2020,"December 2020","Imports","Romania",703,20500,7059
2020,"December 2020","Exports","Lithuania",703,2350,3742
2020,"January 2020","Exports","Belgium",703,652,4005
2020,"October 2020","Exports","Lithuania",703,10,15
2020,"September 2020","Exports","Lithuania",703,700,752
2020,"June 2020","Exports","Lithuania",703,2690,4597
2020,"May 2020","Exports","Lithuania",703,4200,3845
2020,"August 2020","Exports","Lithuania",703,91947,63355
2020,"January 2020","Exports","South Africa",703,125,581
2020,"August 2020","Exports","South Africa",703,50,189
2020,"February 2020","Exports","South Africa",703,16,57
2020,"September 2020","Imports","China, Macao SAR",703,8,180
2020,"November 2020","Imports","China, Macao SAR",703,9,225
2020,"March 2020","Exports","South Africa",703,108,822
2020,"November 2020","Exports","Lithuania",703,800,1060
2020,"July 2020","Exports","Belgium",703,3,6
2020,"March 2020","Exports","Lithuania",703,29825,34543
2020,"May 2020","Exports","Belgium",703,1330,1651
2020,"April 2020","Exports","Lithuania",703,9400,5236
2020,"July 2020","Exports","Lithuania",703,4990,9376
2020,"February 2020","Exports","Belgium",703,1,7
2020,"March 2020","Imports","Serbia",703,21000,4513
2020,"February 2020","Imports","Serbia",703,125000,41195
2020,"April 2020","Exports","India",703,310900,153916
2020,"December 2020","Imports","India",703,99750,44516
2020,"January 2020","Imports","India",703,79800,55841
2020,"April 2020","Imports","Serbia",703,126005,29264
2020,"March 2020","Exports","India",703,156000,86707
2020,"January 2020","Imports","Serbia",703,41000,7859
2020,"May 2020","Exports","India",703,292000,122327
2020,"January 2020","Exports","Turkey",703,5520,4189
2020,"January 2020","Imports","Estonia",703,21500,4529
2020,"October 2020","Imports","Estonia",703,109500,15508
2020,"September 2020","Exports","Netherlands",703,523149,664732
2020,"March 2020","Exports","Turkey",703,23018,24498
2020,"October 2020","Exports","Netherlands",703,100,707
2020,"January 2020","Exports","Netherlands",703,2700638,2597968
2020,"April 2020","Exports","Estonia",703,20,48
2020,"February 2020","Exports","Turkey",703,23600,19024
2020,"April 2020","Exports","Netherlands",703,598276,435775
2020,"March 2020","Exports","Netherlands",703,3382800,3628361
2020,"February 2020","Exports","Netherlands",703,5641590,6204112
2020,"December 2020","Exports","Netherlands",703,44250,81367
2020,"June 2020","Exports","Netherlands",703,660,4457
2020,"September 2020","Imports","Estonia",703,87500,12299
2020,"November 2020","Imports","Estonia",703,42000,6132
2020,"March 2020","Imports","Estonia",703,43000,10574
2020,"November 2020","Exports","Netherlands",703,135000,84700
2020,"May 2020","Exports","Netherlands",703,491060,259043
2020,"August 2020","Exports","Netherlands",703,1617460,1996695
2020,"April 2020","Exports","EU-28",703,613114,445602
2020,"July 2020","Exports","Norway",703,99,313
2020,"November 2020","Exports","EU-28",703,135800,85761
2020,"November 2020","Imports","EU-28",703,42000,6132
2020,"June 2020","Exports","EU-28",703,3350,9054
2020,"May 2020","Exports","EU-28",703,496590,264542
2020,"February 2020","Exports","EU-28",703,5830976,6396837
2020,"March 2020","Imports","EU-28",703,297610,70385
2020,"September 2020","Exports","Norway",703,153,475
2020,"January 2020","Exports","EU-28",703,2798177,2664372
2020,"December 2020","Exports","EU-28",703,46600,85110
2020,"March 2020","Exports","EU-28",703,3543159,3773571
2020,"February 2020","Imports","EU-28",703,559500,87337
2020,"April 2020","Imports","EU-28",703,20480,3663
2020,"January 2020","Imports","EU-28",703,281000,48621
2020,"August 2020","Exports","EU-28",703,1769107,2113247
2020,"September 2020","Exports","EU-28",703,532309,672529
2020,"September 2020","Imports","EU-28",703,87500,12299
2020,"October 2020","Exports","EU-28",703,110,722
2020,"July 2020","Exports","EU-28",703,5010,9454
2020,"December 2020","Imports","EU-28",703,20500,7239
2020,"October 2020","Imports","EU-28",703,109500,15508
2020,"December 2020","Exports","Japan",703,72880,44596
2020,"February 2020","Exports","Japan",703,52165,30917
2020,"November 2020","Exports","Japan",703,47040,26708
2020,"October 2020","Exports","Japan",703,47040,26515
2020,"January 2020","Exports","Japan",703,23499,15876
2020,"July 2020","Exports","",703,966146,250469
2020,"July 2020","Re-imports","",703,22450,6735
2020,"November 2020","Imports","Azerbaijan",703,85150,29803
2020,"November 2020","Exports","",703,88193,95757
2020,"November 2020","Exports","Azerbaijan",703,56665,51024
2020,"July 2020","Imports","",703,22450,6735
2020,"March 2020","Exports","",703,95995,51408
2020,"March 2020","Exports","Azerbaijan",703,56927,55329
2020,"September 2020","Exports","",703,108824,31647
2020,"April 2020","Exports","Azerbaijan",703,330404,153101
2020,"March 2020","Imports","Azerbaijan",703,2344000,925077
2020,"January 2020","Exports","",703,29110,9933
2020,"February 2020","Imports","Azerbaijan",703,322180,124872
2020,"July 2020","Exports","Azerbaijan",703,32725,14246
2020,"September 2020","Exports","Azerbaijan",703,14175,19845
2020,"February 2020","Exports","",703,253420,102869
2020,"December 2020","Exports","",703,6946,9345
2020,"October 2020","Exports","Azerbaijan",703,1146,1031
2020,"June 2020","Exports","",703,9431690,2097221
2020,"April 2020","Imports","Azerbaijan",703,2270370,884756
2020,"February 2020","Exports","Azerbaijan",703,48260,48642
2020,"October 2020","Exports","Belarus",703,28680,8300
2020,"September 2020","Imports","Belarus",703,230128,89700
2020,"April 2020","Imports","Bulgaria",703,20480,3662
2020,"November 2020","Imports","Belarus",703,30030,6400
2020,"January 2020","Imports","Belarus",703,102544,19100
2020,"February 2020","Exports","Poland",703,81332,69946
2020,"May 2020","Exports","Belarus",703,9050,2900
2020,"July 2020","Exports","Belarus",703,46725,10300
2020,"April 2020","Exports","Belarus",703,0,8400
2020,"April 2020","Exports","Poland",703,5418,4659
2020,"July 2020","Imports","Belarus",703,242845,60800
2020,"May 2020","Imports","Belarus",703,70670,14300
2020,"September 2020","Exports","Poland",703,8460,7276
2020,"January 2020","Exports","Belarus",703,0,33000
2020,"March 2020","Exports","Poland",703,130534,112259
2020,"February 2020","Imports","Belarus",703,63704,17900
2020,"March 2020","Exports","Belarus",703,0,64000
2020,"August 2020","Imports","Belarus",703,75793,56300
2020,"February 2020","Exports","Belarus",703,0,43500
2020,"August 2020","Exports","Belarus",703,100760,31800
2020,"September 2020","Exports","Belarus",703,20845,7100
2020,"April 2020","Exports","Georgia",703,10410,9369
2020,"November 2020","Exports","Egypt",703,76901,38008
2020,"February 2020","Imports","Georgia",703,821065,288700
2020,"January 2020","Exports","Georgia",703,933,840
